norm,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
gants hill,0.008569726410338664,0.0019247513862792722,0.0,0.0,0.0,0.018147655927775997,0.05765088676046011,0.09477109206727465,0.12153430181934834,0.05948398331882132,0.03478300719490399,0.02822968699876266,0.028779615966271023,0.03111681407818157,0.03317904770633793,0.04216122084230787,0.06195866367260895,0.09500022913706979,0.10641125521286834,0.0668621969662252,0.04032812428394666,0.028596306310434902,0.022913706979515145,0.017597726960267634
gloucester road,0.007863046044864227,0.0006611570247933885,0.0,0.0,0.0,0.0026210153482880754,0.01676505312868949,0.05577331759149941,0.09612750885478158,0.07688311688311689,0.0532939787485242,0.04550177095631641,0.04434474616292798,0.04543093270365998,0.04729634002361275,0.05742621015348288,0.0748051948051948,0.09452184179456907,0.08991735537190082,0.05971664698937426,0.04096812278630461,0.03218417945690673,0.03345926800472255,0.024439197166469893
golders green,0.01149903544275069,0.0020047660475848244,0.0,0.0,0.0,0.00537125997654802,0.026175435942050913,0.07459242727994855,0.11718424934750539,0.07028028898891704,0.04236486742066044,0.037409690963422476,0.03990619207928282,0.043083557135832354,0.0440670272723834,0.05344781934410107,0.06687596928547113,0.08904187313235239,0.09066838143510988,0.06229905057306048,0.03986836630480009,0.03203843098687446,0.029655407194462306,0.022165903846881264
goldhawk road,0.006890485266090016,0.00029321213898255387,0.0,0.0,0.0,0.0036651517372819236,0.022284122562674095,0.0718369740507257,0.12417534085911157,0.07828764110834188,0.04368860870840053,0.03811757806773201,0.04354200263890925,0.04794018472364756,0.045301275472804575,0.05175194253042076,0.06729218589649612,0.08473830816595807,0.09192200557103064,0.06172115525582759,0.03679812344231051,0.029907638176220497,0.027855153203342618,0.02199091042369154
goodge street,0.0045132674500038905,0.0005447046922418489,0.0,0.0,0.0,0.000972686950431873,0.011205353668975177,0.040347054703914094,0.09182164812076882,0.09610147070266906,0.05252509532332114,0.04205898373667419,0.04641662127460898,0.04789510543926543,0.046844603532799005,0.053964672009960316,0.07143412963971675,0.11788965839234301,0.11049723756906077,0.05902264415220605,0.039102015407361294,0.030425647809508988,0.02143802038751848,0.014979379036650845
grange hill,0.004784688995215311,0.0,0.0,0.0,0.0,0.009569377990430622,0.07220530665506741,0.1683340582862114,0.13919095258808178,0.039147455415398,0.02435841670291431,0.021313614615050023,0.023923444976076555,0.0274032187907786,0.02957807742496738,0.041757285776424534,0.06698564593301436,0.09569377990430622,0.10004349717268378,0.058721183123097,0.030448020878642887,0.01826881252718573,0.015224010439321443,0.013049151805132666
great portland street,0.0031696837360005634,3.521870817778404e-05,0.0,0.0,0.0,0.0022539973233781786,0.014721420018313728,0.06008311615129957,0.12897090934704514,0.10512784391068536,0.04719306895823061,0.03859970416285131,0.04071282665351835,0.04004367119814045,0.040431076988096074,0.0522997816440093,0.07670634641121364,0.12037754455166584,0.10417693878988518,0.04849616116080862,0.02835106008311615,0.020462069451292527,0.016130168345425088,0.011657392406846517
green park,0.008258157880248846,0.001281980699505297,0.0,0.0,0.0,0.0041054842033237116,0.019481387685120373,0.05768126656547146,0.11304238401220634,0.08810274721385483,0.048298426231055396,0.044625512202411385,0.04721306833822269,0.04221884904873886,0.04610411570858927,0.05445665253604096,0.06620683146279503,0.1045718735007511,0.09994730508781174,0.05149944552368518,0.03128662099774277,0.025623884165572132,0.025969940305315894,0.020024066631536726
greenford,0.007952678278015117,0.0007886953664147223,0.0,0.0,0.0,0.018402891883010187,0.08044692737430167,0.10910285902070326,0.10141307919815971,0.053236937232993754,0.030890568517909958,0.027801511666118963,0.02819585934932632,0.032205060795267824,0.03522839303319093,0.041275057509037136,0.06736772921459086,0.10338481761419652,0.1015445284258955,0.059415050936575745,0.035162668419323036,0.028393033190930003,0.02162339796253697,0.016168255011501806
gunnersbury,0.003750646663217796,0.00012933264355923435,0.0,0.0,0.0,0.003750646663217796,0.03065183652353854,0.08005690636316606,0.12053802379720642,0.04578375581996896,0.010863942058975685,0.010346611484738748,0.014485256078634247,0.02703052250387998,0.03000517330574237,0.04849974133471288,0.10838075530263838,0.20964821520951887,0.14019658561821002,0.0387997930677703,0.017718572167615108,0.015519917227108122,0.02496120020693223,0.018882565959648216
hainault,0.010665804783451843,0.002585649644473174,0.0,0.0,0.0,0.02925016160310278,0.08912411118293471,0.12209114414996768,0.10787007110536523,0.041289592760180995,0.02674531351001939,0.023270846800258566,0.02359405300581771,0.024967679379444087,0.029169360051712993,0.04048157724628313,0.0636716224951519,0.09631544925662573,0.10536522301228184,0.06270200387847447,0.03466386554621849,0.025694893341952164,0.022058823529411766,0.018422753716871364
hammersmith,0.006388481334092087,0.0007592809311096992,0.0,0.0,0.0,0.004170194299827137,0.019542918559355693,0.06829460299686337,0.11963279352348904,0.07762330815683124,0.03968066400771742,0.03605878339561987,0.03906992414724378,0.0415900651153973,0.0417436163117577,0.05210380679638327,0.0733900434230734,0.10673026879641978,0.10037089488424211,0.0572148537657793,0.03371540832572227,0.02661232597803408,0.03320484734853366,0.022102917902507783
hampstead,0.0076747562746318195,0.00117541312314181,0.0,0.0,0.0,0.0020742584526031943,0.01611007398188481,0.06768996750328424,0.11657332503629952,0.07488073013897531,0.04328285971098666,0.03927262670262048,0.041346885155223674,0.0448731245246491,0.047431376616193045,0.0683813869874853,0.08400746733042937,0.08608172578303257,0.08456060291779022,0.06022263707391274,0.03692180045633686,0.027656779368042592,0.026619650141740996,0.023162552720735672
hanger lane,0.007822376738305941,0.0004740834386852086,0.0,0.0,0.0,0.010034766118836915,0.04811946902654867,0.09884639696586599,0.1264222503160556,0.0813843236409608,0.030499367888748418,0.02615360303413401,0.02520543615676359,0.02733881163084703,0.029867256637168143,0.038321744627054365,0.06479140328697851,0.12697534766118837,0.10469342604298357,0.05467762326169406,0.03247471554993679,0.025837547408343868,0.02267699115044248,0.01738305941845765
harlesden,0.0063430777716492,0.0,0.0,0.0,0.0,0.009790402647545505,0.04260893546607832,0.09376723662437948,0.11431329288472146,0.05846662989520132,0.032404853833425264,0.02661334804191947,0.03226696083838941,0.04426365140650855,0.052123552123552123,0.07046332046332046,0.08204633204633205,0.11031439602868175,0.08052950910093767,0.03998896856039713,0.026337562051847768,0.022890237175951463,0.02964699393270822,0.024820739106453393
harrow and wealdstone,0.00413135593220339,0.000211864406779661,0.0,0.0,0.0,0.017796610169491526,0.06769067796610169,0.09555084745762712,0.11165254237288136,0.0614406779661017,0.04247881355932204,0.03411016949152542,0.03538135593220339,0.03919491525423729,0.036440677966101696,0.04788135593220339,0.0774364406779661,0.11101694915254237,0.09004237288135593,0.04417372881355932,0.02478813559322034,0.01875,0.02309322033898305,0.01673728813559322
harrow on the hill,0.007941300803188599,0.0004831209614107132,0.0,0.0,0.0,0.007911105743100428,0.04514161483181352,0.09112869134609577,0.10761519415423637,0.062322604021982,0.03816655595144634,0.03605290174527447,0.03801558065100549,0.03967630895585482,0.04200132858264388,0.05272057491394408,0.07627272178271635,0.10027779455281116,0.09922096744972522,0.06045051029651549,0.031704813092578055,0.024095657950359322,0.020864786520925178,0.017935865692372727
hatton cross,0.008179747359701802,0.0025885276454752537,0.0,0.0,0.0,0.023503831020915304,0.053013046179333195,0.09370470076620419,0.09857113273969766,0.060985711327396976,0.03520397597846345,0.031787119486436116,0.03696417477738662,0.040484572375232966,0.04296955891488921,0.0500103541105819,0.0774487471526196,0.10167736591426796,0.08117622696210396,0.05021743632221992,0.032511907227169186,0.02805963967695175,0.031372955063160075,0.01956926899979292
heathrow terminal 4,0.0004887585532746823,0.0,0.0,0.0,0.0,0.012056044314108831,0.03437601824698599,0.06972955360052134,0.05246008471814923,0.042359074617139135,0.03828608667318345,0.04740957966764418,0.05604431410883024,0.07054415118931248,0.07233626588465299,0.06370153144346692,0.07820136852394917,0.08797653958944282,0.08488106875203649,0.06647116324535679,0.04626914304333659,0.04007820136852395,0.023623330074942977,0.01270772238514174
heathrow terminal 5,0.0021040705672897954,0.00048555474629764507,0.0,0.0,0.0,0.02338755361333657,0.03431253540503358,0.05243991260014567,0.05980415958565995,0.05235898680909606,0.05138787731650077,0.05664805373472526,0.06708748078012462,0.07558468884033341,0.07380432143724205,0.06207008173504896,0.0700817350489601,0.07955005260176418,0.0636076717649915,0.046289552480375494,0.042647891883143156,0.04353807558468884,0.03374605486768633,0.009063688597556041
heathrow terminals 123,0.0024838786720802484,0.0008120372581800812,0.0,0.0,0.0,0.014330069262001434,0.0289945068067829,0.05450203009314545,0.06357774062574635,0.05846668258896585,0.05579173632672558,0.054119894912825414,0.06028182469548603,0.06844996417482685,0.06544064962980654,0.06286123716264629,0.07088607594936709,0.08129925961308813,0.070074038691187,0.06032959159302603,0.04275137329830427,0.03869118700740387,0.033341294482923334,0.012514927155481251
hendon central,0.010191634202966985,0.0017707472553417543,0.0,0.0,0.0,0.0072010388383898,0.03954668870263251,0.07248258765198914,0.11002242946523433,0.06815409436115374,0.04674772754102231,0.04060913705583756,0.0424979341282021,0.04430803132255145,0.04623617833392358,0.057568960768110806,0.0720497383229056,0.09428245386219651,0.08944241136426238,0.05453901546452603,0.034234446936607245,0.026325109196080745,0.023570613465549128,0.01821902176051627
high barnet,0.012461941513842669,0.0028322594349642427,0.0,0.0,0.0,0.006726616158040076,0.034836791050060184,0.11109537633647242,0.14189619769170855,0.05813212490264108,0.03363308079020038,0.029597111095376338,0.03143807972810309,0.03179211215747362,0.03547404942292714,0.047935990936769805,0.07300148693620336,0.09027826948948524,0.0945974651278057,0.058769383275508034,0.034341145648941446,0.025844367344048713,0.023507753310203213,0.021808397649224667
high street kensington,0.004302947394602661,0.0001492351697550056,0.0,0.0,0.0,0.0019400572068150727,0.013704763089168013,0.045442109190399205,0.08974008207934336,0.08434274343987067,0.055639845790324584,0.050690212660116904,0.053326700659122,0.05459519960203955,0.0560129337147121,0.06501678895659743,0.0799154334038055,0.10441487377191891,0.09677900758612112,0.0533515731874145,0.031861708742693694,0.022758363387638352,0.021440119388135805,0.014575301579405547
highbury and islington,0.004105277204329772,0.0007613994050095371,0.0,0.0,0.0,0.0031868882312770315,0.027873497806070787,0.07691703886276757,0.11545012833897188,0.07508026091666209,0.03257533536896473,0.026915861441007244,0.03022049184831668,0.03420017739821189,0.03730072136706516,0.04367449782961922,0.07351036523623006,0.10469634292801243,0.11843293013179275,0.06720723407929544,0.039310187838018165,0.037041688579793876,0.03105253655894566,0.02048713862963806
highgate,0.009513685888918415,0.0017539197448844007,0.0,0.0,0.0,0.002444857826202498,0.023173000265745414,0.09487111347329259,0.1449906989104438,0.08142439542917884,0.03566303481264948,0.030241828328461333,0.029976082912569757,0.03141110815838427,0.031092213659314378,0.038798830720170076,0.061280892904597394,0.08535742758437417,0.10348126494817965,0.0707945787935158,0.040499601381876166,0.030773319160244485,0.0297634865798565,0.02269465851714058
hillingdon,0.006832934745473181,0.0008541168431841476,0.0,0.0,0.0,0.012128459173214895,0.05756747523061155,0.13614622480355312,0.12282200204988042,0.05073454048513837,0.03160232319781346,0.026990092244619065,0.02869832593098736,0.029552442774171506,0.0341646737273659,0.06747523061154766,0.06901264092927913,0.0879740348479672,0.09344038264434575,0.05620088828151691,0.030064912880081996,0.020327980867782713,0.020157157499145883,0.01725316023231978
holborn,0.007065560968353725,0.0014410025659142465,0.0,0.0,0.0,0.0018686549403146035,0.014837678033542821,0.04832471830724034,0.0998940165854747,0.0914060466327024,0.05094641329812948,0.04446655014688929,0.05160648544122569,0.050825555018407645,0.05121602022981667,0.05815142612770072,0.07512736603324532,0.0975326317355249,0.08778029824104719,0.05175523409319103,0.03767989290097058,0.030874642073556207,0.029173329366702614,0.01802647726004983
holland park,0.00623592586177031,0.0012991512212021479,0.0,0.0,0.0,0.0026849125238177724,0.021132859864888272,0.09934176338125758,0.12541139788671402,0.07942144465615798,0.04339165078815174,0.038801316473237486,0.04010046769443963,0.03966741728737225,0.04036029793868006,0.05439113112766326,0.07647670188809977,0.09405854841503551,0.08548415035510133,0.05187943876667244,0.03169928979733241,0.0254633639355621,0.024077602632946477,0.018621167503897453
holloway road,0.010286141761735553,0.0015429212642603328,0.0,0.0,0.0,0.0029923321488685246,0.015101926313820834,0.049420235646156725,0.10300168318683374,0.09019076117449037,0.05432953057789414,0.041004301477464,0.04712923134467926,0.05189826070693847,0.0445109407144193,0.04998129792406957,0.07368617916588742,0.08640359079857864,0.08373854497849262,0.05858425285206658,0.04647465868711427,0.034832616420422666,0.02968954553955489,0.025201047316252105
hornchurch,0.00869221651521138,0.0010536020018438036,0.0,0.0,0.0,0.02107204003687607,0.0665086263663901,0.13762676149084682,0.11945212695904123,0.04095877782167786,0.026471750296325564,0.023047543790333202,0.027788752798630318,0.027261951797708416,0.03213486105623601,0.04635848808112735,0.07375214012906625,0.10904780719083366,0.1056236006848413,0.04991439483735019,0.027788752798630318,0.019228236533649416,0.019755037534571317,0.01646253127880943
hounslow central,0.007467480327605589,0.0017665007226593866,0.0,0.0,0.0,0.02007387184840212,0.05885659225951501,0.09515015256142605,0.11313634173759435,0.06841175525935442,0.039184197848080936,0.03533001445318773,0.03806006102457042,0.03822065199935763,0.04006744820941063,0.047615224024409826,0.06335313955355709,0.08816444515818211,0.08936887746908624,0.05805363738557893,0.034687650554038864,0.02529307852898667,0.022402440982816765,0.01533643809217922
hounslow east,0.010412429838119255,0.002277719027088587,0.0,0.0,0.0,0.02082485967623851,0.0597087773529651,0.09086471975921256,0.09802326527291955,0.05385178556902302,0.03400309119010819,0.031155942406247458,0.03546733913609371,0.03782640527129261,0.03929065321727813,0.04531033921744082,0.06589115756934841,0.09192223216464655,0.09647767021882372,0.06491499227202473,0.04116163670381518,0.03205076059546083,0.027739363865614576,0.02082485967623851
hounslow west,0.010254962837519992,0.002634302380280365,0.0,0.0,0.0,0.026531188258537963,0.058142816821902345,0.0949289679179603,0.09107159657540691,0.05202747201053721,0.03838554896979961,0.032740615297770254,0.03923228902060401,0.04167842694515006,0.0439364004139618,0.04562988051557061,0.05767240568256656,0.08241603161162857,0.08862545865086086,0.06388183272179886,0.04064352243861134,0.033399190892840346,0.033775519804308964,0.022391570232383102
hyde park corner,0.005521706016755522,0.0005712109672505713,0.0,0.0,0.0,0.0016501650165016502,0.014216806296014217,0.05432850977405433,0.07121096725057122,0.06714902259456715,0.04836252856054836,0.052170601675552174,0.057565371921807565,0.052487941101802486,0.056105610561056105,0.06346788525006347,0.08181010408733182,0.10142168062960143,0.09088601167809089,0.05566133536430566,0.03998476770753998,0.03528814419903529,0.03313023610053313,0.01700939324701701
ickenham,0.00796710357234644,0.0010280133641737343,0.0,0.0,0.0,0.008738113595476741,0.05062965818555641,0.1156515034695451,0.1195065535851966,0.04677460806990491,0.03469545104086353,0.03084040092521203,0.0328964276535595,0.03392444101773323,0.03546646106399383,0.07016191210485737,0.07530197892572603,0.09689025957337445,0.09380621948085326,0.057311745052685686,0.028270367514777694,0.021331277306604987,0.021845283988691854,0.016962220508866616
kennington,0.013241956092461378,0.002787780229991869,0.0,0.0,0.0,0.004297827854570798,0.02491578580555233,0.07387617609478453,0.13090951330003484,0.08055523289580671,0.03868045069113718,0.030433267510744568,0.03229178766407248,0.03310489023115344,0.03362759902427692,0.04129399465675456,0.060866535021489136,0.08671158090370543,0.09455221280055756,0.0658613079335579,0.044836798699035896,0.03937739574863515,0.03897084446509467,0.028807062376582645
kensal green,0.013915547024952015,0.0,0.0,0.0,0.0,0.0065579014715291106,0.026231605886116442,0.08717210492642355,0.1466730646193218,0.07949456174024312,0.03966730646193218,0.03150991682661548,0.029590531030070377,0.030230326295585412,0.032149712092130515,0.03950735764555342,0.05470249520153551,0.07549584133077415,0.08397312859884837,0.06749840051183621,0.04334612923864364,0.03886756238003839,0.03982725527831094,0.03358925143953935
kensington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07878787878787878,0.21212121212121213,0.15151515151515152,0.15757575757575756,0.18787878787878787,0.21212121212121213
kentish town,0.008374419953596288,0.0013776102088167053,0.0,0.0,0.0,0.0021751740139211136,0.018235208816705338,0.06946055684454756,0.13127175174013922,0.08019141531322506,0.03842807424593968,0.03230133410672854,0.034621519721577725,0.04063950116009281,0.041944605568445474,0.05169663573085847,0.06384135730858469,0.10317575406032482,0.09929669373549883,0.05354553364269141,0.033135150812064966,0.026827146171693735,0.039878190255220415,0.029582366589327145
kenton,0.004001778568252557,0.0,0.0,0.0,0.0,0.017785682525566917,0.07670075589150734,0.09493108048021343,0.09493108048021343,0.04757670075589151,0.03534904401956425,0.026233881725211204,0.028234771009337484,0.03334815473543797,0.03801689639839929,0.07114273010226767,0.07536682970208981,0.09293019119608716,0.0920409070698088,0.06714095153401511,0.040240106714095156,0.027567807914628723,0.021120497999110716,0.015340151178301467
kew gardens,0.00621414913957935,0.00031867431485022306,0.0,0.0,0.0,0.0025493945188017845,0.02087316762268961,0.08580305927342256,0.09839069471000637,0.05632568514977693,0.042702358189929894,0.04086998087954111,0.041347992351816444,0.04031230082855322,0.04429572976418101,0.05823773103887827,0.08715742511153601,0.09305289993626514,0.09767367750159338,0.06803696622052263,0.04262268961121734,0.031150414276609306,0.024219247928616953,0.017845761631612493
kilburn,0.013982569154982949,0.002008336491095112,0.0,0.0,0.0,0.00867752936718454,0.034293292913982566,0.07794619173929519,0.11765820386510041,0.06619931792345586,0.03834785903751421,0.033800682076544145,0.033535430087154226,0.03561955286093217,0.03804471390678287,0.04698749526335733,0.06441834028040924,0.08707843880257674,0.09590754073512694,0.06400151572565366,0.0431602879878742,0.03626373626373627,0.034482758620689655,0.027586206896551724
kilburn park,0.009900990099009901,0.0,0.0,0.0,0.0,0.004158415841584159,0.02415841584158416,0.06742574257425743,0.11089108910891089,0.06752475247524753,0.044158415841584156,0.040792079207920794,0.04148514851485149,0.04217821782178218,0.04514851485148515,0.05475247524752475,0.06841584158415842,0.08485148514851486,0.09287128712871287,0.06376237623762376,0.04396039603960396,0.03514851485148515,0.033564356435643566,0.024851485148514853
king s cross st pancras,0.007132557073933317,0.001270181396727851,0.0,0.0,0.0,0.003153553812565699,0.01812619605940541,0.05514676154281556,0.09854181827983073,0.08093447615967225,0.052680520740680845,0.04417670682730924,0.04570631519366055,0.04699334249750681,0.04823993962426889,0.05392711786744293,0.07410514541387024,0.10249723727123258,0.09431686477453438,0.0551029621843077,0.03686895231934449,0.03173431982965419,0.028678472278375246,0.02066655885286111
kingsbury,0.005562273276904474,0.0010882708585247885,0.0,0.0,0.0,0.015719467956469165,0.08355501813784764,0.09631197097944377,0.10634824667472793,0.0471584038694075,0.032769044740024185,0.03143893591293833,0.030713422007255138,0.03573155985489722,0.03633615477629988,0.05652962515114873,0.07122128174123338,0.09848851269649335,0.1097944377267231,0.05846432889963724,0.0313180169286578,0.02128174123337364,0.018440145102781136,0.011729141475211608
knightsbridge,0.003143232804667598,0.00018489604733338812,0.0,0.0,0.0,0.0009450242419262059,0.009573506450817651,0.03718464951927028,0.06185799983564796,0.06247431999342592,0.05318842961623798,0.057810830799572686,0.06487796860875997,0.05935163119401759,0.06477524858246364,0.07438984304379982,0.08770235845180377,0.10717807543758731,0.09896047333388118,0.06066644753061057,0.03299367244638014,0.034678280877639904,0.016928260333634645,0.011134850850521818
ladbroke grove,0.006052602619126224,0.0001650709805216243,0.0,0.0,0.0,0.0029712776493892373,0.01491141190712006,0.06525806096621548,0.11956641355782986,0.08314075052272477,0.045284472323098936,0.04225817101353582,0.045174425002751185,0.04913612853527017,0.045889732585011556,0.061021239132827115,0.07950918895124903,0.09640145262462858,0.08913832948167712,0.05359304500935402,0.03389457466710685,0.02575107296137339,0.021294156487289533,0.019588423021899417
